Contigs	Prediction_software	type	start	end	bitscore	strand	\ 	Information	COVERAGE
7129_AS_042zhAM	Prodigal:002006	CDS	7712	8311	.	-	0	ID=JHFGFCBP_00109;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00109;product=hypothetical protein	148.8966675
7129_AS_042zhAM	Prodigal:002006	CDS	8308	8553	.	-	0	ID=JHFGFCBP_00110;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00110;product=hypothetical protein	90.4105682
7129_AS_042zhAM	Prodigal:002006	CDS	8567	9091	.	-	0	ID=JHFGFCBP_00111;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00111;product=hypothetical protein	156.5847626
7129_AS_042zhAM	Prodigal:002006	CDS	9108	9422	.	-	0	ID=JHFGFCBP_00112;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00112;product=hypothetical protein	135.6666718
7129_AS_042zhAM	Prodigal:002006	CDS	9410	9679	.	-	0	ID=JHFGFCBP_00113;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00113;product=hypothetical protein	123.6333313
7129_AS_042zhAM	Prodigal:002006	CDS	10204	10554	.	+	0	ID=JHFGFCBP_00114;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00114;product=hypothetical protein	135.196579
7129_AS_042zhAM	Prodigal:002006	CDS	10654	10920	.	-	0	ID=JHFGFCBP_00115;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00115;product=hypothetical protein	145.0411987
7129_AS_042zhAM	Prodigal:002006	CDS	10917	11477	.	-	0	ID=JHFGFCBP_00116;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00116;product=hypothetical protein	121.5775375
7129_AS_042zhAM	Prodigal:002006	CDS	11620	12027	.	+	0	ID=JHFGFCBP_00117;db_xref=COG:COG0864;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58316;locus_tag=JHFGFCBP_00117;product=Putative nickel-responsive regulator	121.5318604
7129_AS_042zhAM	Prodigal:002006	CDS	12073	12753	.	+	0	ID=JHFGFCBP_00118;eC_number=2.1.1.-;Name=flpA;db_xref=COG:COG1889;gene=flpA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O28192;locus_tag=JHFGFCBP_00118;product=Fibrillarin-like rRNA/tRNA 2'-O-methyltransferase	121.098381
7129_AS_042zhAM	Prodigal:002006	CDS	12779	13552	.	-	0	ID=JHFGFCBP_00119;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00119;product=hypothetical protein	115.3565903
7129_AS_042zhAM	Prodigal:002006	CDS	13585	15207	.	+	0	ID=JHFGFCBP_00120;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00120;product=hypothetical protein	117.6777573
7129_AS_042zhAM	Prodigal:002006	CDS	15477	15866	.	+	0	ID=JHFGFCBP_00121;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00121;product=hypothetical protein	117.6384583
7129_AS_042zhAM	Prodigal:002006	CDS	15899	16414	.	+	0	ID=JHFGFCBP_00122;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00122;product=hypothetical protein	130.3856659
7129_AS_042zhAM	Prodigal:002006	CDS	16494	17783	.	-	0	ID=JHFGFCBP_00123;eC_number=4.1.99.17;Name=thiC_1;gene=thiC_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00089;locus_tag=JHFGFCBP_00123;product=Phosphomethylpyrimidine synthase	109.1643448
7129_AS_042zhAM	Prodigal:002006	CDS	17837	18475	.	+	0	ID=JHFGFCBP_00124;eC_number=3.1.2.6;Name=gloB_1;gene=gloB_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01374;locus_tag=JHFGFCBP_00124;product=Hydroxyacylglutathione hydrolase	128.8356781
7129_AS_042zhAM	Prodigal:002006	CDS	18480	19643	.	+	0	ID=JHFGFCBP_00125;eC_number=2.6.1.-;Name=lysJ_1;db_xref=COG:COG4992;gene=lysJ_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q4JAP8;locus_tag=JHFGFCBP_00125;product=[LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase	135.7749176
7129_AS_042zhAM	Prodigal:002006	CDS	19630	20685	.	+	0	ID=JHFGFCBP_00126;eC_number=2.6.1.9;Name=hisC;gene=hisC;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01023;locus_tag=JHFGFCBP_00126;product=Histidinol-phosphate aminotransferase	135.625
7129_AS_042zhAM	Prodigal:002006	CDS	20687	21190	.	+	0	ID=JHFGFCBP_00127;eC_number=2.7.4.3;db_xref=COG:COG1936;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9UZK4;locus_tag=JHFGFCBP_00127;product=Putative adenylate kinase	126.0178604
7129_AS_042zhAM	Prodigal:002006	CDS	21209	22060	.	-	0	ID=JHFGFCBP_00128;eC_number=2.7.6.1;Name=prs;db_xref=COG:COG0462;gene=prs;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58761;locus_tag=JHFGFCBP_00128;product=Ribose-phosphate pyrophosphokinase	118.8978882
7129_AS_042zhAM	Prodigal:002006	CDS	22074	23309	.	-	0	ID=JHFGFCBP_00129;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00129;product=hypothetical protein	120.3762131
7129_AS_042zhAM	Prodigal:002006	CDS	23383	24153	.	-	0	ID=JHFGFCBP_00130;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00130;product=hypothetical protein	101.9364471
7129_AS_042zhAM	Prodigal:002006	CDS	24308	25081	.	-	0	ID=JHFGFCBP_00131;Name=eif2a;db_xref=COG:COG1093;gene=eif2a;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58655;locus_tag=JHFGFCBP_00131;product=Translation initiation factor 2 subunit alpha	134.3876038
7129_AS_042zhAM	Prodigal:002006	CDS	25088	25255	.	-	0	ID=JHFGFCBP_00132;db_xref=COG:COG2051;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O28935;locus_tag=JHFGFCBP_00132;product=30S ribosomal protein S27e	154.9821472
7129_AS_042zhAM	Prodigal:002006	CDS	25258	25533	.	-	0	ID=JHFGFCBP_00133;db_xref=COG:COG1631;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P32411;locus_tag=JHFGFCBP_00133;product=50S ribosomal protein L44e	166.3297119
7129_AS_042zhAM	Prodigal:002006	CDS	25546	26112	.	-	0	ID=JHFGFCBP_00134;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00134;product=hypothetical protein	128.5714264
7129_AS_042zhAM	Prodigal:002006	CDS	26185	27372	.	-	0	ID=JHFGFCBP_00135;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00135;product=hypothetical protein	108.234848
7129_AS_042zhAM	Prodigal:002006	CDS	27397	27882	.	-	0	ID=JHFGFCBP_00136;eC_number=3.5.5.1;db_xref=COG:COG0388;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9UYV8;locus_tag=JHFGFCBP_00136;product=Nitrilase	133.9958801
9836_AS_042zhAM	Prodigal:002006	CDS	148	891	.	-	0	ID=JHFGFCBP_00137;eC_number=3.1.26.11;Name=rbn_1;gene=rbn_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01818;locus_tag=JHFGFCBP_00137;product=Ribonuclease BN	114.5967712
9836_AS_042zhAM	Prodigal:002006	CDS	888	2180	.	-	0	ID=JHFGFCBP_00138;eC_number=3.4.24.-;Name=ftsH_1;gene=ftsH_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01458;locus_tag=JHFGFCBP_00138;product=ATP-dependent zinc metalloprotease FtsH	142.854599
10702_AS_042zhAM	Prodigal:002006	CDS	791	1432	.	+	0	ID=JHFGFCBP_00139;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00139;product=hypothetical protein	127.1619949
11495_AS_042zhAM	Prodigal:002006	CDS	88	1209	.	+	0	ID=JHFGFCBP_00140;eC_number=5.4.2.12;Name=gpmI_1;gene=gpmI_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01038;locus_tag=JHFGFCBP_00140;product=2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase	108.8297653
11495_AS_042zhAM	Prodigal:002006	CDS	1795	2241	.	-	0	ID=JHFGFCBP_00141;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00141;product=hypothetical protein	144.1297607
11495_AS_042zhAM	Prodigal:002006	CDS	2400	3167	.	+	0	ID=JHFGFCBP_00142;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00142;product=hypothetical protein	138.2747345
11495_AS_042zhAM	Prodigal:002006	CDS	3265	4221	.	-	0	ID=JHFGFCBP_00143;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00143;product=hypothetical protein	138.9906006
11495_AS_042zhAM	Prodigal:002006	CDS	4763	6628	.	+	0	ID=JHFGFCBP_00144;eC_number=6.1.1.3;Name=thrS;db_xref=COG:COG0441;gene=thrS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8PRY4;locus_tag=JHFGFCBP_00144;product=Threonine--tRNA ligase	124.4421234
11495_AS_042zhAM	Prodigal:002006	CDS	6811	7956	.	-	0	ID=JHFGFCBP_00145;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00145;product=hypothetical protein	140.4485168
11495_AS_042zhAM	Prodigal:002006	CDS	8369	9016	.	-	0	ID=JHFGFCBP_00146;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00146;product=hypothetical protein	118.6836395
11495_AS_042zhAM	Prodigal:002006	CDS	9018	9272	.	+	0	ID=JHFGFCBP_00147;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00147;product=hypothetical protein	125.0117645
11495_AS_042zhAM	Prodigal:002006	CDS	9497	11302	.	+	0	ID=JHFGFCBP_00148;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00148;product=hypothetical protein	127.1938019
11495_AS_042zhAM	Prodigal:002006	CDS	11334	12278	.	-	0	ID=JHFGFCBP_00149;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00149;product=hypothetical protein	139.8825378
11495_AS_042zhAM	Prodigal:002006	CDS	12315	12932	.	-	0	ID=JHFGFCBP_00150;eC_number=5.4.2.11;Name=gpmA;gene=gpmA;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01039;locus_tag=JHFGFCBP_00150;product=2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase	136.1375427
11495_AS_042zhAM	Prodigal:002006	CDS	13088	13372	.	+	0	ID=JHFGFCBP_00151;eC_number=5.2.1.8;Name=prsA;gene=prsA;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01145;locus_tag=JHFGFCBP_00151;product=Foldase protein PrsA	150.4912262
11495_AS_042zhAM	Prodigal:002006	CDS	13693	14415	.	+	0	ID=JHFGFCBP_00152;eC_number=3.5.1.9;Name=kynB;gene=kynB;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01969;locus_tag=JHFGFCBP_00152;product=Kynurenine formamidase	123.0843735
11495_AS_042zhAM	Prodigal:002006	CDS	14405	17677	.	+	0	ID=JHFGFCBP_00153;eC_number=2.7.13.3;Name=rcsC_1;gene=rcsC_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00979;locus_tag=JHFGFCBP_00153;product=Sensor histidine kinase RcsC	124.241066
11495_AS_042zhAM	Prodigal:002006	CDS	17723	18694	.	-	0	ID=JHFGFCBP_00154;Name=rfcS;db_xref=COG:COG0470;gene=rfcS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O28219;locus_tag=JHFGFCBP_00154;product=Replication factor C small subunit	126.6100845
11495_AS_042zhAM	Prodigal:002006	CDS	18824	21985	.	+	0	ID=JHFGFCBP_00155;eC_number=6.1.1.5;Name=ileS_1;db_xref=COG:COG0060;gene=ileS_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P26499;locus_tag=JHFGFCBP_00155;product=Isoleucine--tRNA ligase	124.3099289
11495_AS_042zhAM	Prodigal:002006	CDS	22014	22490	.	+	0	ID=JHFGFCBP_00156;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00156;product=hypothetical protein	113.8993683
11495_AS_042zhAM	Prodigal:002006	CDS	22492	23046	.	-	0	ID=JHFGFCBP_00157;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00157;product=hypothetical protein	718.4720459
11640_AS_042zhAM	Prodigal:002006	CDS	361	852	.	-	0	ID=JHFGFCBP_00158;db_xref=COG:COG2042;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9UWV6;locus_tag=JHFGFCBP_00158;product=putative ribosome biogenesis protein	125.5203247
11640_AS_042zhAM	Prodigal:002006	CDS	928	3504	.	+	0	ID=JHFGFCBP_00159;eC_number=6.1.1.5;Name=ileS_2;db_xref=COG:COG0060;gene=ileS_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P26499;locus_tag=JHFGFCBP_00159;product=Isoleucine--tRNA ligase	124.9751663
11640_AS_042zhAM	Prodigal:002006	CDS	3501	4034	.	+	0	ID=JHFGFCBP_00160;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00160;product=hypothetical protein	131.8689117
11640_AS_042zhAM	Prodigal:002006	CDS	4056	4937	.	+	0	ID=JHFGFCBP_00161;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00161;product=hypothetical protein	125.2619019
11640_AS_042zhAM	Prodigal:002006	CDS	5014	5211	.	+	0	ID=JHFGFCBP_00162;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00162;product=hypothetical protein	158.3939362
11640_AS_042zhAM	Prodigal:002006	CDS	5208	6329	.	+	0	ID=JHFGFCBP_00163;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00163;product=hypothetical protein	129.599823
11640_AS_042zhAM	Prodigal:002006	CDS	6341	7153	.	-	0	ID=JHFGFCBP_00164;eC_number=1.4.1.21;Name=nadX;db_xref=COG:COG1712;gene=nadX;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O28440;locus_tag=JHFGFCBP_00164;product=putative L-aspartate dehydrogenase	127.7687607
11640_AS_042zhAM	Prodigal:002006	CDS	7194	8042	.	+	0	ID=JHFGFCBP_00165;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00165;product=hypothetical protein	110.0482941
11692_AS_042zhAM	Prodigal:002006	CDS	306	440	.	+	0	ID=JHFGFCBP_00166;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00166;product=hypothetical protein	116.3851852
11692_AS_042zhAM	Prodigal:002006	CDS	581	1933	.	-	0	ID=JHFGFCBP_00167;Name=cdhD1;gene=cdhD1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q50538;locus_tag=JHFGFCBP_00167;product=Acetyl-CoA decarbonylase/synthase complex subunit delta 1	128.3562469
11692_AS_042zhAM	Prodigal:002006	CDS	1945	2703	.	-	0	ID=JHFGFCBP_00168;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00168;product=hypothetical protein	142.4967041
11692_AS_042zhAM	Prodigal:002006	CDS	2717	2890	.	-	0	ID=JHFGFCBP_00169;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00169;product=hypothetical protein	133.2183838
11692_AS_042zhAM	Prodigal:002006	CDS	2975	3145	.	-	0	ID=JHFGFCBP_00170;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00170;product=hypothetical protein	109.8771896
11692_AS_042zhAM	Prodigal:002006	CDS	3178	4584	.	-	0	ID=JHFGFCBP_00171;eC_number=2.3.1.169;Name=cdhC;db_xref=COG:COG1614;gene=cdhC;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29868;locus_tag=JHFGFCBP_00171;product=Acetyl-CoA decarbonylase/synthase complex subunit beta	123.2125092
11692_AS_042zhAM	Prodigal:002006	CDS	4625	5188	.	-	0	ID=JHFGFCBP_00172;Name=cdhB;db_xref=COG:COG1880;gene=cdhB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P26693;locus_tag=JHFGFCBP_00172;product=Acetyl-CoA decarbonylase/synthase complex subunit epsilon	139.5691528
11692_AS_042zhAM	Prodigal:002006	CDS	5208	6593	.	-	0	ID=JHFGFCBP_00173;eC_number=1.2.7.4;Name=cdhA;db_xref=COG:COG1152;gene=cdhA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P26692;locus_tag=JHFGFCBP_00173;product=Acetyl-CoA decarbonylase/synthase complex subunit alpha	79.6558456
12603_AS_042zhAM	Prodigal:002006	CDS	58	1758	.	+	0	ID=JHFGFCBP_00174;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00174;product=hypothetical protein	125.8365631
13067_AS_042zhAM	Prodigal:002006	CDS	83	247	.	+	0	ID=JHFGFCBP_00175;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00175;product=hypothetical protein	282.006073
13067_AS_042zhAM	Prodigal:002006	CDS	544	1032	.	-	0	ID=JHFGFCBP_00176;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00176;product=hypothetical protein	125.3824158
13067_AS_042zhAM	Prodigal:002006	CDS	1098	1565	.	-	0	ID=JHFGFCBP_00177;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00177;product=hypothetical protein	106.2371826
13067_AS_042zhAM	Prodigal:002006	CDS	1771	2601	.	+	0	ID=JHFGFCBP_00178;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00178;product=hypothetical protein	117.9253922
13067_AS_042zhAM	Prodigal:002006	CDS	2851	3144	.	+	0	ID=JHFGFCBP_00179;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00179;product=hypothetical protein	118.2517014
13067_AS_042zhAM	Prodigal:002006	CDS	3301	3960	.	+	0	ID=JHFGFCBP_00180;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00180;product=hypothetical protein	133.0969696
13067_AS_042zhAM	Prodigal:002006	CDS	4118	5401	.	+	0	ID=JHFGFCBP_00181;eC_number=4.1.99.17;Name=thiC_2;gene=thiC_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00089;locus_tag=JHFGFCBP_00181;product=Phosphomethylpyrimidine synthase	114.986763
13067_AS_042zhAM	Prodigal:002006	CDS	5398	5865	.	-	0	ID=JHFGFCBP_00182;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00182;product=hypothetical protein	149.5085449
13067_AS_042zhAM	Prodigal:002006	CDS	5977	7080	.	+	0	ID=JHFGFCBP_00183;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00183;product=hypothetical protein	130.7626801
13067_AS_042zhAM	Prodigal:002006	CDS	7088	7978	.	+	0	ID=JHFGFCBP_00184;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00184;product=hypothetical protein	120.3905716
13067_AS_042zhAM	Prodigal:002006	CDS	7972	8814	.	-	0	ID=JHFGFCBP_00185;Name=cetZ;db_xref=COG:COG0206;gene=cetZ;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:A0B5R2;locus_tag=JHFGFCBP_00185;product=Tubulin-like protein CetZ	97.3214722
14503_AS_042zhAM	Prodigal:002006	CDS	75	296	.	+	0	ID=JHFGFCBP_00186;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00186;product=hypothetical protein	130.9909973
14503_AS_042zhAM	Prodigal:002006	CDS	510	1409	.	-	0	ID=JHFGFCBP_00187;eC_number=5.1.3.20;Name=hldD;gene=hldD;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01601;locus_tag=JHFGFCBP_00187;product=ADP-L-glycero-D-manno-heptose-6-epimerase	113.1200027
14503_AS_042zhAM	Prodigal:002006	CDS	1415	2881	.	-	0	ID=JHFGFCBP_00188;eC_number=4.3.2.1;Name=argH_1;gene=argH_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00006;locus_tag=JHFGFCBP_00188;product=Argininosuccinate lyase	128.4492188
14503_AS_042zhAM	Prodigal:002006	CDS	2883	4046	.	-	0	ID=JHFGFCBP_00189;eC_number=2.3.1.35;Name=argJ;db_xref=COG:COG1364;gene=argJ;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q57645;locus_tag=JHFGFCBP_00189;product=Glutamate N-acetyltransferase	108.8977661
14503_AS_042zhAM	Prodigal:002006	CDS	4033	4515	.	-	0	ID=JHFGFCBP_00190;db_xref=COG:COG0517;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58622;locus_tag=JHFGFCBP_00190;product=putative protein	122.271225
14503_AS_042zhAM	Prodigal:002006	CDS	4546	5571	.	-	0	ID=JHFGFCBP_00191;eC_number=1.2.1.-;Name=lysY;db_xref=COG:COG0002;gene=lysY;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q4JAQ3;locus_tag=JHFGFCBP_00191;product=[LysW]-L-2-aminoadipate/[LysW]-L-glutamate phosphate reductase	137.2397614
14503_AS_042zhAM	Prodigal:002006	CDS	5611	6576	.	-	0	ID=JHFGFCBP_00192;eC_number=3.2.2.-;db_xref=COG:COG1397;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58588;locus_tag=JHFGFCBP_00192;product=putative protein	123.7846756
14503_AS_042zhAM	Prodigal:002006	CDS	6576	7751	.	-	0	ID=JHFGFCBP_00193;eC_number=5.4.2.12;Name=apgM1;db_xref=COG:COG3635;gene=apgM1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O28523;locus_tag=JHFGFCBP_00193;product=2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase 1	114.9625854
14503_AS_042zhAM	Prodigal:002006	CDS	7790	8443	.	-	0	ID=JHFGFCBP_00194;Name=mcrC;db_xref=COG:COG4056;gene=mcrC;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P11566;locus_tag=JHFGFCBP_00194;product=Methyl-coenzyme M reductase I operon protein C	157.8333282
14503_AS_042zhAM	Prodigal:002006	CDS	8529	9326	.	+	0	ID=JHFGFCBP_00195;eC_number=2.1.1.98;Name=dphB;db_xref=COG:COG1798;gene=dphB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58456;locus_tag=JHFGFCBP_00195;product=Diphthine synthase	127.5350876
14503_AS_042zhAM	Prodigal:002006	CDS	9479	9649	.	+	0	ID=JHFGFCBP_00196;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00196;product=hypothetical protein	131.8070221
14503_AS_042zhAM	Prodigal:002006	CDS	9646	9993	.	+	0	ID=JHFGFCBP_00197;eC_number=4.1.2.59;db_xref=COG:COG0720;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:E7FHF1;locus_tag=JHFGFCBP_00197;product=Dihydroneopterin monophosphate aldolase	140.0804596
14503_AS_042zhAM	Prodigal:002006	CDS	10013	10426	.	-	0	ID=JHFGFCBP_00198;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00198;product=hypothetical protein	139.1908264
14503_AS_042zhAM	Aragorn:001002	tRNA	10668	10741	.	+	.	ID=JHFGFCBP_00199;inference=COORDINATES:profile:Aragorn:001002;locus_tag=JHFGFCBP_00199;product=tRNA-Ile(gat)	134.7432404
14503_AS_042zhAM	Prodigal:002006	CDS	10804	13605	.	+	0	ID=JHFGFCBP_00200;eC_number=2.4.99.21;Name=aglB3;db_xref=COG:COG1287;gene=aglB3;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29867;locus_tag=JHFGFCBP_00200;product=Dolichyl-phosphooligosaccharide-protein glycotransferase 3	130.6941528
14503_AS_042zhAM	Prodigal:002006	CDS	13602	14321	.	+	0	ID=JHFGFCBP_00201;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00201;product=hypothetical protein	124.2375031
14503_AS_042zhAM	Prodigal:002006	CDS	14493	16130	.	+	0	ID=JHFGFCBP_00202;Name=thsA_2;db_xref=COG:COG0459;gene=thsA_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P61111;locus_tag=JHFGFCBP_00202;product=Thermosome subunit alpha	124.7014618
